ID,NOME_CIENTIFICO,NOME_POPULAR
14679,Protium heptaphyllum (Aubl.) March.,Amescla-de-cheiro
14681,Protium heptaphyllum (Aubl.) March.,Amescla-seca
14682,Protium heptaphyllum (Aubl.) March.,Animé
14683,Protium heptaphyllum (Aubl.) March.,Árvore-do-incenso
14684,Protium heptaphyllum (Aubl.) March.,Breu
14686,Protium heptaphyllum (Aubl.) March.,Breu-branco
14687,Protium heptaphyllum (Aubl.) March.,Breu-branco-do-campo
14688,Protium heptaphyllum (Aubl.) March.,Breu-branco-verdadeiro
14689,Protium heptaphyllum (Aubl.) March.,Breu-de-campina
14691,Protium heptaphyllum (Aubl.) March.,Cabatã-de-leite
14692,Protium heptaphyllum (Aubl.) March.,Ciantaáhiuá
14693,Protium heptaphyllum (Aubl.) March.,Cicantaá-ihuá
14694,Protium heptaphyllum (Aubl.) March.,Cincataá-ilhuá
14696,Protium heptaphyllum (Aubl.) March.,Elemieira
14697,Protium heptaphyllum (Aubl.) March.,Erva-feiticeira
14698,Protium heptaphyllum (Aubl.) March.,Ibiracica
14699,Protium heptaphyllum (Aubl.) March.,Icariba
14701,Protium heptaphyllum (Aubl.) March.,Icicaçu
14702,Protium heptaphyllum (Aubl.) March.,Icicaribá
14703,Protium heptaphyllum (Aubl.) March.,Incenso
14705,Protium heptaphyllum (Aubl.) March.,Louro-pisco
14706,Protium heptaphyllum (Aubl.) March.,Pau-de-breu
14707,Protium heptaphyllum (Aubl.) March.,Pau-de-mosquito
14708,Protium heptaphyllum (Aubl.) March.,Tacaá-macá
14709,Protium heptaphyllum (Aubl.) March.,Teí
14711,Protium hostmanni Engl.,Breu-branco
14712,Protium icicariba March.,Almécega
14713,Protium icicariba March.,Almécega-verdadeira
14714,Protium icicariba March.,Almecegueira
13881,Pithecellobium incuriale (Vell.) Benth.,Caetiú
13882,Pithecellobium incuriale (Vell.) Benth.,Chico-pires
13883,Pithecellobium incuriale (Vell.) Benth.,Corticeira-do-campo
13884,Pithecellobium incuriale (Vell.) Benth.,Cortiçeira-do-cerrado
13886,Pithecellobium incuriale (Vell.) Benth.,Fava-do-mato
13887,Pithecellobium incuriale (Vell.) Benth.,Faveira-do-mato
13888,Pithecellobium incuriale (Vell.) Benth.,Folha-mirida
13889,Pithecellobium incuriale (Vell.) Benth.,Ingá
13890,Pithecellobium incuriale (Vell.) Benth.,Ingarana-da-terra-firme
13891,Pithecellobium incuriale (Vell.) Benth.,Ipê-tigre
13892,Pithecellobium incuriale (Vell.) Benth.,Pau-de-bicho
13893,Pithecellobium incuriale (Vell.) Benth.,Pau-de-rolha
13894,Pithecellobium incuriale (Vell.) Benth.,Pau-pitu
13895,Pithecellobium incuriale (Vell.) Benth.,Sobreiro
13896,Pithecellobium incuriale (Vell.) Benth.,Sucupira
13897,Pithecellobium incuriale (Vell.) Benth.,Triadinho
13898,Pithecellobium incuriale (Vell.) Benth.,Urubuzeiro
13899,Pithecellobium iversifolium Benth.,Arabitá
13900,Pithecellobium iversifolium Benth.,Jurema-branca
13901,Pithecellobium jupunba (Willd.) Urb.,
13902,Pithecellobium juruanum Harms,Ingarana
13903,Pithecellobium langsdorffii Benth.,Olho-de-cabra-verde
13904,Pithecellobium langsdorffii Benth.,Pau-gambá
13905,Pithecellobium langsdorffii Benth.,Raposa
13906,Pithecellobium langsdorffii Benth.,Raposeira
13907,Pithecellobium latifolium (L.) Benth.,
13908,Pithecellobium longiramosum Ducke,Ingarana
13909,Pithecellobium lusorium Benth.,Cajueiro-bravo
13910,Pithecellobium lusorium Benth.,Sobreiro
13911,Pithecellobium lusorium Benth.,Sobro
13912,Pithecellobium montanum Benth.,Ingarana
13913,Pithecellobium niopoides Spruce ex Benth.,Angico-branco
13914,Pithecellobium niopoides Spruce ex Benth.,Mapuxiqui
13915,Pithecellobium niopoides Spruce ex Benth.,Paricá-da-várzea
13916,Pithecellobium niopoides Spruce ex Benth.,Paricá-grande
13917,Pithecellobium niopoides Spruce ex Benth.,Paricá-grande-da-várzea
13918,Pithecellobium niopoides Spruce ex Benth.,Paricarana
13919,Pithecellobium panurense Spruce,Ingarana-da-beira
13920,Pithecellobium parvifolium Benth.,Arapiraca
13921,Pithecellobium pedicelare (DC.) Benth.,Farinha Seca
13922,Pithecellobium pubescens Benth.,Milho-cozido
13924,Pithecellobium ramiflorum Ducke,
13925,Pithecellobium saman (Jacq.) Benth.,
13926,Pithecellobium saman var. acutifolium Benth.,Árvore-da-chuva
13927,Pithecellobium saman var. acutifolium Benth.,Bordão-de-velho
13928,Pithecellobium saman var. acutifolium Benth.,Feijão-cru
13930,Pithecellobium saman var. acutifolium Benth.,Pau-podre
13931,Pithecellobium saman var. acutifolium Benth.,Saman
13932,Pithecellobium sanguineum Benth.,Caaingá
13933,Pithecellobium sanguineum Benth.,Caingá
16553,Sickingia rubra (Mart.) K.Schum.,Maiate
16554,Sickingia rubra (Mart.) K.Schum.,Pau-de-arara
16555,Sickingia rubra (Mart.) K.Schum.,Pau-novo
16556,Sickingia rubra (Mart.) K.Schum.,Peroba-do-litoral
16557,Sickingia sampaioana Standl.,
16558,Sickingia sp.,Cuiarana
16559,Sickingia tinctoria K.Schum.,Arareua
16560,Sickingia viridiflora (K.Schum.) Steyerm.,Araribá-branco
16561,Siderodendrum,
16562,Siderodendrum triflorum Vahl,
16563,Sideroxylon cytobotrium Mart. ex Miq.,
16564,Sideroxylon foetidissimum (Jacq.) Lam.,Coerana
16565,Sideroxylon foetidissimum Jacq. subsp. foetidissimum,Coerana
16566,Sideroxylon foetidissimum Jacq. subsp. foetidissimum,Guatamburana
16567,Sideroxylon foetidissimum Jacq. subsp. foetidissimum,Pau-marfim
16568,Sideroxylon foetidissimum Jacq. subsp. foetidissimum,Valvu
16569,Sideroxylon guyanense A.DC.,
16570,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Coca
16571,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Coronilha
16572,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Maçaranduba-da-praia
16574,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Quixaba-preta
16575,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Quixabeira
16576,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Rompe-gibão
16577,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Sacutiaba
16578,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,Sapotiaba
16580,Sideroxylon portoricense Urb. subsp. portoricense,Miri
16581,Sideroxylon resiniferum Ducke,Balata-rosada
16582,Sideroxylon rugosum (Sw.) Roem. & Schult.,
16583,Sideroxylon sp.,Caxeta
16584,Sideroxylon sp.,Coerana
16586,Sideroxylon sp.,Pau-de-colher
16587,Sideroxylon vastum Saldanha,Bacomixá
16589,Sideroxylon venulosum Mart. & Eichler ex Miq.,(sem nome comum)
16590,Silvia,
16591,Silvia crassiramea Mez,Canela-branca
16593,Silvia itauba Mez,Cedro-preto
16594,Silvia itauba Mez,Itaúba-abacate
16595,Silvia itauba Mez,Itaúba-amarela
16596,Silvia itauba Mez,Itaúba-basina
16598,Silvia itauba Mez,Itaúba-pixuna
16599,Silvia itauba Mez,Itaúba-preta
16601,Silvia itauba Mez,Itaúba-roxa
16602,Silvia itauba Mez,Itaúba-surubim
16603,Silvia itauba Mez,Itaúba-verdadeira
16604,Silvia navallium Allemão,
16606,Simaba cedron Planch.,Paratudo
16607,Simaba cedron Planch.,Pau-paratudo
16609,Simaba cuspidata Spruce,Cajuarana
16610,Simaba ferruginea A.St.-Hil.,Calumba
16611,Simaba ferruginea A.St.-Hil.,Calunga
16612,Simaba guianensis (Aubl.) Engl.,Cajuarana
16614,Simaba guianensis (Aubl.) Engl.,Mangarana
16615,Simaba guianensis (Aubl.) Engl.,Pitomba
16616,Simaba guianensis (Aubl.) Engl.,Pitombeira
16617,Simaba paraensis Ducke,Paparaúba-amarela
16619,Simaba subcymosa A.St.-Hil. & Tul.,Caxetão
16620,Simarouba amara Aubl.,Arubá
16622,Simarouba amara Aubl.,Cajurana
16623,Simarouba amara Aubl.,Calunga
16624,Simarouba amara Aubl.,Caraíba
16626,Simarouba amara Aubl.,Carrapatinho
16627,Simarouba amara Aubl.,Caxeta
16629,Simarouba amara Aubl.,Caxeta-de-casca-grossa
16630,Simarouba amara Aubl.,Caxeta-peluda
16631,Simarouba amara Aubl.,Craíba
16633,Simarouba amara Aubl.,Louro-pisco
16634,Simarouba amara Aubl.,Malacaxeta
16635,Simarouba amara Aubl.,Maraupaúba
16637,Simarouba amara,Marupá
16638,Simarouba amara Aubl.,Marupá-do-campo
16639,Simarouba amara Aubl.,Marupaí
16640,Simarouba amara Aubl.,Marupaí-do-campo
16642,Simarouba amara Aubl.,Marupá-verdadeiro
16643,Simarouba amara Aubl.,Mata-barata
16645,Simarouba amara Aubl.,Mata-menino
16646,Simarouba amara Aubl.,Mata-vaqueiro
16647,Simarouba amara Aubl.,Paparaúba
16649,Simarouba amara Aubl.,Papariúba
16650,Simarouba amara Aubl.,Paraíba
16651,Simarouba amara Aubl.,Paraparaíba
16652,Simarouba amara Aubl.,Pararaiba
16654,Simarouba amara Aubl.,Parariúba
16655,Simarouba amara Aubl.,Paraúba
16657,Simarouba amara Aubl.,Pau-praíba
16658,Simarouba amara Aubl.,Praíba
16659,Simarouba amara Aubl.,Simaruba
16661,Simarouba glauca DC.,Marubá
16662,Simarouba glauca DC.,Marupá
16663,Simarouba glauca DC.,Paraíba
15731,Rudgea viburnoides (Cham.) Benth.,Chá-de-bugre
15732,Rudgea viburnoides (Cham.) Benth.,Congonha-de-bugre
15733,Rudgea viburnoides (Cham.) Benth.,Congonha-do-gentio
15735,Rudgea viburnoides (Cham.) Benth.,Cotó-cotó
15736,Rudgea viburnoides (Cham.) Benth.,Folha-grossa-do-sertão
15737,Ruizterania albiflora (Mart.) Marcano-Berti,Mandioqueira
15739,Ruizterania albiflora (Mart.) Marcano-Berti,Mandioqueira-preta
15740,Ruizterania albiflora (Mart.) Marcano-Berti,Mandioqueiro
15741,Ruprechtia excelsa Griseb.,Pau-de-lança
15742,Ruprechtia exploratricis Sandwith,Pele-de-velho
15743,Ruprechtia laxiflora Meisn.,Cabriúna-da-várzea
15744,Ruprechtia laxiflora Meisn.,Cabriúva-da-várzea
15745,Ruprechtia laxiflora Meisn.,Cachão
15746,Ruprechtia laxiflora Meisn.,Caixão
15747,Ruprechtia laxiflora Meisn.,Farinha-seca
15748,Ruprechtia laxiflora Meisn.,Marmeleiro
15749,Ruprechtia laxiflora Meisn.,Marmeleiro-bravo
15750,Ruprechtia laxiflora Meisn.,Marmeleiro-do-mato
15751,Ruprechtia laxiflora Meisn.,Marmelo-do-mato
15752,Ruprechtia laxiflora Meisn.,Pau-de-lança
15753,Ruprechtia laxiflora Meisn.,Viraró
15754,Ruprechtia salicifolia C.A.Mey.,Guaiuvira
15755,Ruprechtia salicifolia C.A.Mey.,Guajuvira
15756,Ruprechtia sp.,Astro-rei
9473,Jacaranda acutifolia Humb. & Bonpl.,Palissandre
9474,Jacaranda brasiliana (Lam.) Pers.,Barbatimão
9475,Jacaranda brasiliana (Lam.) Pers.,Boca-de-sapo
9476,Jacaranda brasiliana (Lam.) Pers.,Caroba
9477,Jacaranda brasiliana (Lam.) Pers.,Carobão
9479,Jacaranda brasiliana (Lam.) Pers.,Castelo-de-cavalo
9480,Jacaranda brasiliana (Lam.) Pers.,Jacarandá-boca-de-sapo
9481,Jacaranda brasiliana (Lam.) Pers.,Jacarandá-caroba
9483,Jacaranda caroba (Vell.) DC.,Caiuá
9484,Jacaranda caroba (Vell.) DC.,Camboatá
9485,Jacaranda caroba (Vell.) DC.,Camboatá-pequeno
9486,Jacaranda caroba (Vell.) DC.,Cambotá-pequena
9488,Jacaranda caroba (Vell.) DC.,Caroba
9489,Jacaranda caroba (Vell.) DC.,Caroba-branca
9490,Jacaranda caroba (Vell.) DC.,Caroba-do-campo
9491,Jacaranda caroba (Vell.) DC.,Caroba-do-carrasco
9493,Jacaranda caroba (Vell.) DC.,Carobão
9494,Jacaranda caroba (Vell.) DC.,Carobeira
9495,Jacaranda caroba (Vell.) DC.,Carobinha
9497,Jacaranda caroba (Vell.) DC.,Cobi
9498,Jacaranda caroba (Vell.) DC.,Guaianã
9499,Jacaranda caroba (Vell.) DC.,Jacarandá-caroba
10351,Lonchocarpus guilleminianus var. pubigerus (Tul.) Burk.,Rabo-de-mico
10352,Lonchocarpus leucanthus Burk.,Maracanã-da-grande
10353,Lonchocarpus leucanthus Burk.,Pau-de-canzil
10354,Lonchocarpus leucanthus Burk.,Rabo-de-macaco
10356,Lonchocarpus montanus Tozzi,Quijila
10357,Lonchocarpus muehlbergianus Hassl.,Embira-de-sapo
10358,Lonchocarpus muehlbergianus Hassl.,Feijão-cru
10360,Lonchocarpus muehlbergianus Hassl.,Rabo-de-bugio
10361,Lonchocarpus muehlbergianus Hassl.,Rabo-de-macaco
10362,Lonchocarpus muehlbergianus Hassl.,Rabo-de-mico
10363,Lonchocarpus muehlbergianus Hassl.,Rabo-mole
10364,Lonchocarpus muehlbergianus Hassl.,Timbó
10365,Lonchocarpus neuroscapha Benth.,
10366,Lonchocarpus nitidus Benth.,Árvore-da-chuva
10367,Lonchocarpus nitidus Benth.,Grapiapunha-do-banhado
10368,Lonchocarpus nitidus Benth.,Guarapiapunha-do-banhado
10369,Lonchocarpus nitidus Benth.,Rabo-de-bugio
10370,Lonchocarpus nitidus Benth.,Rabo-de-mico
10371,Lonchocarpus sericeus (Poir.) DC.,Amburana
10372,Lonchocarpus sericeus (Poir.) DC.,Cabelouro
10373,Lonchocarpus sericeus (Poir.) DC.,Cabelouro-da-caatinga
10374,Lonchocarpus sericeus (Poir.) DC.,Carrapato
10375,Lonchocarpus sericeus (Poir.) DC.,Embira-de-carrapato
10376,Lonchocarpus sericeus (Poir.) DC.,Embira-de-sapo
10377,Lonchocarpus sericeus (Poir.) DC.,Guará-timbó
10378,Lonchocarpus sericeus (Poir.) DC.,Ingá
10379,Lonchocarpus sericeus (Poir.) DC.,Ingá-bravo
10380,Lonchocarpus sericeus (Poir.) DC.,Ingá-de-bucha
10381,Lonchocarpus sericeus (Poir.) DC.,Ingaim
10382,Lonchocarpus sericeus (Poir.) DC.,Ingá-pedra-de-buchas
10383,Lonchocarpus sericeus (Poir.) DC.,Ingareira-brava
10384,Lonchocarpus sericeus (Poir.) DC.,Ingazeiro
10385,Lonchocarpus sericeus (Poir.) DC.,Pau-carrapato
10386,Lonchocarpus sericeus (Poir.) DC.,Piaca
10387,Lonchocarpus sericeus (Poir.) DC.,Priaca
10388,Lonchocarpus sericeus (Poir.) DC.,Rabo-de-macaco
10389,Lonchocarpus sericeus (Poir.) DC.,Tamboril
10390,Lonchocarpus spruceanus Benth,
10391,Lonchocarpus subglaucescens Mart. ex Benth.,Embira-de-sapo
10392,Lonchocarpus subglaucescens Mart. ex Benth.,Timbó
10393,Lophantera lactescens Ducke,Chuva-de-ouro
10394,Lophantera lactescens Ducke,Lofantera-da-amazônia
10395,Loxopterigium sp.,Cupiúba
10396,Loxopterigium sp.,Cupiúba-vermelha
10397,Lucuma,
10398,Lucuma butyrocarpa Kuhlm.,
10399,Lucuma caimito (Ruíz & Pav.) Roem. & Schult.,
10400,Lucuma dissepala (Krause) Ducke,
10401,Lucuma duckei Huber,
10402,Lucuma fissilis Allemão,Facheiro
10404,Lucuma fissilis Allemão,Guarapicica
10405,Lucuma fissilis Allemão,Guaricica
10406,Lucuma glycyphloea (Casar.) Mart. & Eichler,
10408,Lucuma lasiocarpa (Mart.) A.DC.,
10409,Lucuma laurifolia DC.,
10411,Lucuma neriifolia Hook. & Arn.,
10412,Lucuma pariry Ducke,
10413,Lucuma pauciflora A.DC.,
10415,Lucuma ramiflora (Mart.) A.DC.,
10417,Lucuma sellowii DC.,
10418,Lucuma sp.,
10419,Lucuma speciosa Ducke,
10421,Luehea candicans Mart. & Zucc.,Açoita-cavalo
10422,Luehea candicans Mart. & Zucc.,Mutamba-preta
10424,Luehea crispa Krapov.,Açoita-cavalo
10425,Luehea divaricata Mart.,Açoita
10426,Luehea divaricata Mart.,Açoita-cavalo
10428,Luehea divaricata Mart.,Açoita-cavalo-miúdo
10429,Luehea divaricata Mart.,Açoita-cavalo-vermelho
10430,Luehea divaricata Mart.,Açouta-cavalo
10431,Luehea divaricata Mart.,Biatingui
10433,Luehea divaricata Mart.,Caoueti
10434,Luehea divaricata Mart.,Caouetí
10435,Luehea divaricata Mart.,Caouveti
10437,Luehea divaricata Mart.,Embireira-do-campo
10438,Luehea divaricata Mart.,Estribeira
10439,Luehea divaricata Mart.,Estribeiro
10441,Luehea divaricata Mart.,Estriveira-do-campo
10442,Luehea divaricata Mart.,Guaximá-do-campo
10443,Luehea divaricata Mart.,Ibatingui
10445,Luehea divaricata Mart.,Ivitinga
10446,Luehea divaricata Mart.,Ivitingui
10448,Luehea divaricata Mart.,Mutamba
10449,Luehea divaricata Mart.,Mutamba-preta
10450,Luehea divaricata Mart.,Pau-de-canga
10452,Luehea divaricata Mart.,Salta-cavalo
10453,Luehea divaricata Mart.,Soita
10454,Luehea divaricata Mart.,Soita-cavalo
10455,Luehea divaricata Mart.,Ubatinga
10457,Luehea divaricata Mart.,Vatinga
10458,Luehea grandiflora Mart. & Zucc.,Açoita-cavalo
11518,Micropholis guyanensis (A.DC.) Pierre subsp. guyanensis,Rosadinha
11519,Micropholis guyanensis (A.DC.) Pierre subsp. guyanensis,Rosadinha-brava
11520,Micropholis guyanensis subsp. duckeana (Baehni) T.D.Penn.,Balata-rosada
11521,Micropholis guyanensis subsp. duckeana (Baehni) T.D.Penn.,Balata-rosadinha
11523,Micropholis guyanensis subsp. duckeana (Baehni) T.D.Penn.,Rosadinha-brava
11524,Micropholis melinoniana Pierre,Pau-de-sapo
11525,Micropholis mensalis (Baehni) Aubrév.,Abiurana-branca
11526,Micropholis mensalis (Baehni) Aubrév.,Abiurana-goiabinha
11527,Micropholis rigida Pierre,Abiurana
11528,Micropholis rigida Pierre,Caiturá
11530,Micropholis rugosa (Sw.) Pierre,Maçã-de-boi
11531,Micropholis rugosa (Sw.) Pierre,Macieira-de-boi
11532,Micropholis sp.,Bucho-de-veado
11533,Micropholis sp.,Caroba
11535,Micropholis sp.,Currupixá
11536,Micropholis sp.,Curubixa
11538,Micropholis sp.,Fruta-preta
11539,Micropholis sp.,Guapeba
11541,Micropholis sp.,Guatamburana
11542,Micropholis sp.,Gurubixá
11543,Micropholis sp.,Leiteiro
11545,Micropholis sp.,Murta-preta
11546,Micropholis sp.,Pau-de-remo
11548,Micropholis sp.,Pau-marfim-da-serra
11549,Micropholis sp.,Prijuí-preto
11551,Micropholis sp.,Salgueiro
11552,Micropholis sp.,Seguirana
11553,Micropholis sp.,Valvu
11555,Micropholis venulosa,Currupichá
11556,Micropholis venulosa (Mart. & Eichler) Pierre,Gogó-de-guariba
11557,Micropholis venulosa (Mart. & Eichler) Pierre,Guajará
11558,Micropholis venulosa (Mart. & Eichler) Pierre,Rosadinho
11559,Micropholis williamii Aubr. & PelLegrand,Abiurana
11561,Mikania officinalis Mart.,Pau-santo
11562,Mimisops salzmanni A.DC.,
11563,Mimosa artemisiana Heringer & Paula,Jurema-branca
11565,Mimosa bimucronata ( DC.) Kuntze,Unha-de-gato
11566,Mimosa bimucronata (DC.) Kuntze,Abracatinga
11567,Mimosa bimucronata (DC.) Kuntze,Angiquinho
11568,Mimosa bimucronata (DC.) Kuntze,Bracatinga
11570,Mimosa bimucronata (DC.) Kuntze,Espinheira-de-maricá
11571,Mimosa bimucronata (DC.) Kuntze,Espinheiro
11572,Mimosa bimucronata (DC.) Kuntze,Espinheiro-de-cerca
11573,Mimosa bimucronata (DC.) Kuntze,Espinheiro-de-maricá
12459,Ocotea cujumary Mart.,Cujumari
12461,Ocotea cymbarum Kunth,Canela-sassafrás-preta
12462,Ocotea cymbarum Kunth,Louro
12464,Ocotea cymbarum Kunth,Louro-amarelo
12465,Ocotea cymbarum Kunth,Louro-espinho
12466,Ocotea cymbarum Kunth,Louro-imbaúba
12468,Ocotea cymbarum Kunth,Louro-inhamuí
12469,Ocotea cymbarum Kunth,Louro-mamori
12470,Ocotea cymbarum Kunth,Louro-mamorim
12471,Ocotea cymbarum Kunth,Louro-mamuí
12472,Ocotea cymbarum Kunth,Louro-mamuri
12473,Ocotea cymbarum Kunth,Louro-nhamuí
12474,Ocotea cymbarum Kunth,Nhamuí
12475,Ocotea cymbarum Kunth,Pau-de-gasolina
12476,Ocotea cymbarum Kunth,Pau-sassafrás
12477,Ocotea cymbarum Kunth,Pau-sassafrás-do-Amazonas
12478,Ocotea cymbarum Kunth,Pau-sassafrás-do-amazonas
12479,Ocotea cymbarum Kunth,Sassafrás
12480,Ocotea cymbarum Kunth,Sassafrás-do-amazonas
12481,Ocotea cymbarum Kunth,Sassafrás-do-orenoco
12482,Ocotea cymbarum Kunth,Sassafrás-do-pará
12483,Ocotea densiflora (Meisn.) Mez,(sem nome comum)
12484,Ocotea diospyrifolia (Meisn.) Mez,Canela
12485,Ocotea diospyrifolia (Meisn.) Mez,Canela-amarela
12486,Ocotea diospyrifolia (Meisn.) Mez,Canela-louro
12487,Ocotea diospyrifolia (Meisn.) Mez,Louro-amarelo
12488,Ocotea dispersa (Nees) Mez,Canela-lisa
12489,Ocotea dispersa (Nees) Mez,Caneleira
12490,Ocotea dispersa (Nees) Mez,Canelinha
12491,Ocotea divaricata (Poir.) Mez,Canela-lisa
12492,Ocotea divaricata (Poir.) Mez,Caneleira
12493,Ocotea elegans Mez,Canela-do-campo
12494,Ocotea elegans Mez,Canela-ferro
12495,Ocotea elegans Mez,Canela-sassafrás-do-campo
12496,Ocotea elegans Mez,Sassafrás-do-campo
12497,Ocotea fragrantissima Ducke,Louro-preto
12498,Ocotea glaucina (Meisn.) Mez,Canela-tapinhoã
12499,Ocotea glaziovii Mez,Canela
12500,Ocotea glomerata (Nees) Mez,Caneleira
12501,Ocotea glomerata (Nees) Mez,Louro
12502,Ocotea grandiflora Mez,Canelinha
12503,Ocotea grandis Mez,
12504,Ocotea guianensis Aubl.,Cajumarirã
12505,Ocotea guianensis Aubl.,Cuiumarirana
12506,Ocotea guianensis Aubl.,Cujumari-das-Guyanas
12507,Ocotea guianensis Aubl.,Cujumarimirim
12508,Ocotea guianensis Aubl.,Cujumarirana
12509,Ocotea guianensis Aubl.,Cumarirana
12510,Ocotea guianensis Aubl.,Louro-branco
12511,Ocotea guianensis Aubl.,Louro-das-guyanas
12512,Ocotea guianensis Aubl.,Louro-prata
12513,Ocotea guianensis Aubl.,Louro-tamancão
12514,Ocotea guianensis Aubl.,Louro-tamanco
12515,Ocotea guianensis Aubl.,Tamanqueiro
12517,Ocotea gurgelii Vattimo,Canela
12518,Ocotea hookeriana Mez,Itaúba-preta
12519,Ocotea indecora Schott ex Meisn.,
12521,Ocotea indecora (Schott) Mez,Canela-lageana
12522,Ocotea indecora (Schott) Mez,Canela-preta
12523,Ocotea indecora (Schott) Mez,Canela-sassafrás
12525,Ocotea indecora (Schott) Mez,Pau-sassafrás
12526,Ocotea indecora (Schott) Mez,Sassafrás
12527,Ocotea lanceolata Nees,
12528,Ocotea lancifolia (Schott) Mez,Canela
12529,Ocotea lancifolia (Schott) Mez,Canela-amarela
12531,Ocotea laxiflora (Meisn.) Mez,
12532,Ocotea lindbergii Mez,Canela-inhaúba
12533,Ocotea lindbergii Mez,Canelinha-ubá
12534,Ocotea macropoda (Kunth) Mez,Canela-da-serra
12536,Ocotea martiana (Nees) Mez,
13934,Pithecellobium sanguineum Benth.,Cainguá
13935,Pithecellobium scandens Ducke,Fava
13937,Pithecellobium sp.,Ameiju
13938,Pithecellobium sp.,Carrasco
13939,Pithecellobium sp.,Catinga-de-boi
13941,Pithecellobium sp.,Cravina
13942,Pithecellobium sp.,Cutiúba
13944,Pithecellobium sp.,Ingá-caixão
13945,Pithecellobium sp.,Ingá-de-alagadiço
13946,Pithecellobium sp.,Ingaí
13948,Pithecellobium sp.,Jaguarana
13949,Pithecellobium sp.,Marfim
13951,Pithecellobium sp.,Pintadinho
13952,Pithecellobium sp.,Tambor
13953,Pithecellobium sp.,Tamburi
13955,Pithecellobium tortum Mart.,Jacaré
13956,Pithecellobium tortum Mart.,Jurema
13957,Pithecellobium tortum Mart.,Tataré
13959,Pithecellobium tortum Mart.,Vinhático-roxo
13960,Pithecellobium trapezifolium Benth.,Angico-branco
13961,Pithecellobium trapezifolium Benth.,Angico-bravo
13962,Pithecellobium trapezifolium Benth.,Araparirana
13964,Pithecellobium trapezifolium Benth.,Ipê
13965,Pithecellobium trapezifolium Benth.,Ipê-da-várzea
13966,Pithecellobium trapezifolium Benth.,Iperana
13967,Pithecellobium trapezifolium Benth.,Jatobarana
13968,Pithecellobium trapezifolium Benth.,Lágrimas-de-nossa-senhora
13969,Pithecellobium trapezifolium Benth.,Óleo-comumbá
13971,Pithecellobium trapezifolium (Vahl) Benth.,
13972,Pithecellobium trunciflorum Ducke,Ingarana
13973,Pithecellobium unguis-cati Benth.,Avaramo
